Timestamp,Your name,Team,Games,Team,Games,Team,Games,Team,Games,Team,Games,Team,Games,Team,Games,Team,Games
,MARC,NAS,6,CGY,7,MIN,7,ANA,6,BOS,7,PIT,5,PHI,6,NJ,4
,DERRICK,DET,4,SJ,5,MIN,5,ANA,6,MON,5,PIT,6,WAS,7,NJ,6
,CHRIS,DET,6,SJ,7,COL,5,ANA,6,MON,5,OTT,7,PHI,6,NYR,5
,JACLYN,DET,6,SJ,6,COL,6,DAL,6,BOS,5,PIT,5,PHI,6,NJ,6
,STEPH,DET,5,SJ,6,COL,7,ANA,5,MON,5,OTT,7,WAS,7,NYR,6
,NICKALL,DET,6,SJ,6,MIN,7,DAL,5,MON,6,PIT,7,PHI,7,NJ,5
